apartment_id,mapped_elementary_count,eligible_middle_count,eligible_middle_score_mean,eligible_middle_score_max,eligible_middle_score_min,eligible_middle_score_range,best_middle_option_score,worst_middle_option_score,eligible_middle_schools,has_guaranteed_assignment,all_elementaries_guaranteed,guaranteed_middle_count,guaranteed_middle_name,guaranteed_middle_score,guaranteed_middle_score_max,guaranteed_middle_is_top_tier,middle_score_available_count,assignment_probability_used,guaranteed_middle_score_component
A10024189,1,3,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,92.52941176470588,77.88235294117646,신도중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10024194,1,3,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,58.67647058823528,24.205882352941178,부산진중;초연중;초읍중,0,0,0,,,,0,3,False,0.0
A10024201,1,3,24.1078431372549,35.588235294117645,18.147058823529413,17.441176470588232,35.588235294117645,18.147058823529413,가람중;구남중;구포중,0,0,0,,,,0,3,False,0.0
A10024210,1,1,40.088235294117645,40.088235294117645,40.088235294117645,0.0,40.088235294117645,40.088235294117645,대저중,1,1,1,대저중,40.088235294117645,40.088235294117645,0,1,False,0.40088235294117647
A10024226,1,2,60.63235294117648,69.55882352941177,51.70588235294118,17.852941176470587,69.55882352941177,51.70588235294118,부곡여자중;부곡중,0,0,0,,,,0,2,False,0.0
A10024249,1,3,22.637254901960784,32.73529411764706,16.294117647058826,16.441176470588232,32.73529411764706,16.294117647058826,반안중;반여중;재송중,0,0,0,,,,0,3,False,0.0
A10024295,1,4,68.09558823529412,88.5,49.91176470588235,38.58823529411765,88.5,49.91176470588235,금정중;동래여중;부곡여자중;장전중,0,0,0,,,,0,4,False,0.0
A10024297,1,4,80.42647058823529,83.41176470588236,77.88235294117646,5.529411764705898,83.41176470588236,77.88235294117646,부흥중;상당중;신도중;양운중,0,0,0,,,,0,4,False,0.0
A10024303,1,3,48.96078431372549,56.970588235294116,40.44117647058824,16.529411764705877,56.970588235294116,40.44117647058824,영도제일중;태종대중;해동중,0,0,0,,,,0,3,False,0.0
A10024307,1,2,28.13235294117647,37.55882352941177,18.705882352941178,18.85294117647059,37.55882352941177,18.705882352941178,모동중;모라중,0,0,0,,,,0,2,False,0.0
A10024318,1,1,38.94117647058823,38.94117647058823,38.94117647058823,0.0,38.94117647058823,38.94117647058823,만덕중,1,1,1,만덕중,38.94117647058823,38.94117647058823,0,1,False,0.38941176470588235
A10024328,1,4,44.867647058823536,58.00000000000001,34.82352941176471,23.176470588235297,58.00000000000001,34.82352941176471,경남중;대신여중;덕원중;부산여중,0,0,0,,,,0,4,False,0.0
A10024341,1,2,42.838235294117645,43.970588235294116,41.705882352941174,2.264705882352942,43.970588235294116,41.705882352941174,대천리중;화신중,0,0,0,,,,0,2,False,0.0
A10024369,1,2,73.89705882352942,82.26470588235294,65.52941176470588,16.735294117647058,82.26470588235294,65.52941176470588,금정중;남산중,0,0,0,,,,0,2,False,0.0
A10024370,1,2,38.705882352941174,54.11764705882353,23.294117647058822,30.823529411764707,54.11764705882353,23.294117647058822,동주중;주례여중,0,0,0,,,,0,2,False,0.0
A10024372,1,1,21.176470588235293,21.176470588235293,21.176470588235293,0.0,21.176470588235293,21.176470588235293,주감중,1,1,1,주감중,21.176470588235293,21.176470588235293,0,1,False,0.21176470588235294
A10024377,1,5,50.25294117647059,73.52941176470588,36.970588235294116,36.55882352941177,73.52941176470588,36.970588235294116,광안중;동수영중;동아중;부산수영중학교;한바다중,0,0,0,,,,0,5,False,0.0
A10024383,1,9,54.25816993464051,76.79411764705881,34.82352941176471,41.9705882352941,76.79411764705881,34.82352941176471,경남중;당리중;동주여중;부산대신중학교;부산여중;부산중앙여자중학교;사하중;삼성중;장평중,0,0,0,,,,0,9,False,0.0
A10024393,1,3,37.5,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;부산중;선화여중,0,0,0,,,,0,3,False,0.0
A10024394,1,1,18.705882352941178,18.705882352941178,18.705882352941178,0.0,18.705882352941178,18.705882352941178,모라중,1,1,1,모라중,18.705882352941178,18.705882352941178,0,1,False,0.18705882352941178
A10024430,1,3,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,58.67647058823528,24.205882352941178,부산진중;초연중;초읍중,0,0,0,,,,0,3,False,0.0
A10024460,1,4,68.85294117647058,78.3529411764706,56.529411764705884,21.82352941176471,78.3529411764706,56.529411764705884,동래중;동해중;부산내성중학교;유락여중,0,0,0,,,,0,4,False,0.0
A10024476,1,3,17.95098039215686,31.705882352941174,1.0882352941176472,30.617647058823525,31.705882352941174,1.0882352941176472,기장중;대청중;일광중,0,0,0,,,,0,3,False,0.0
A10024535,1,5,52.54117647058823,77.23529411764707,34.82352941176471,42.41176470588236,77.23529411764707,34.82352941176471,경남중;부산대신중학교;부산여중;부산중앙여자중학교;초장중,0,0,0,,,,0,5,False,0.0
A10024590,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10024591,1,3,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,92.52941176470588,77.88235294117646,신도중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10024602,1,3,47.372549019607845,62.52941176470588,21.999999999999996,40.529411764705884,62.52941176470588,21.999999999999996,덕명여중;부산동중;부산진여중,0,0,0,,,,0,3,False,0.0
A10024606,1,1,31.705882352941174,31.705882352941174,31.705882352941174,0.0,31.705882352941174,31.705882352941174,일광중,0,0,0,,,,0,1,False,0.0
A10024627,1,3,45.45098039215686,73.88235294117646,21.999999999999996,51.882352941176464,73.88235294117646,21.999999999999996,동의중;부산진여중;양동여중,0,0,0,,,,0,3,False,0.0
A10024628,1,2,71.04411764705883,78.3529411764706,63.73529411764706,14.617647058823536,78.3529411764706,63.73529411764706,동래중;유락여자중,0,0,0,,,,0,2,False,0.0
A10024664,1,2,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,경일중;명지중,0,0,0,,,,0,1,False,0.0
A10024675,1,3,79.57843137254902,88.5,65.52941176470588,22.970588235294116,88.5,65.52941176470588,구서여중;남산중;장전중,0,0,0,,,,0,3,False,0.0
A10024682,1,3,34.29411764705882,40.23529411764706,22.882352941176467,17.35294117647059,40.23529411764706,22.882352941176467,대연중;석포여중;해연중,0,0,0,,,,0,3,False,0.0
A10024695,1,5,50.25294117647059,73.52941176470588,36.970588235294116,36.55882352941177,73.52941176470588,36.970588235294116,광안중;동수영중;동아중;부산수영중학교;한바다중,0,0,0,,,,0,5,False,0.0
A10024696,1,4,53.47058823529412,57.294117647058826,45.20588235294118,12.088235294117645,57.294117647058826,45.20588235294118,광무여중;동평여중;동평중;서면중,0,0,0,,,,0,4,False,0.0
A10024697,1,2,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,경일중;명지중,0,0,0,,,,0,1,False,0.0
A10024704,1,3,46.82352941176471,48.5,45.14705882352941,3.352941176470587,48.5,45.14705882352941,문현여중;배정중;부산동여중,0,0,0,,,,0,2,False,0.0
A10024735,1,3,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,58.67647058823528,24.205882352941178,부산진중;초연중;초읍중,0,0,0,,,,0,3,False,0.0
A10024747,1,3,45.45098039215686,73.88235294117646,21.999999999999996,51.882352941176464,73.88235294117646,21.999999999999996,동의중;부산진여중;양동여중,0,0,0,,,,0,3,False,0.0
A10024754,1,3,38.0,54.82352941176472,15.705882352941178,39.117647058823536,54.82352941176472,15.705882352941178,가야여중;부산개성중;서면중,0,0,0,,,,0,3,False,0.0
A10024800,1,4,72.78676470588235,94.26470588235294,36.50000000000001,57.764705882352935,94.26470588235294,36.50000000000001,사직여중;사직중;여명중;온천중,0,0,0,,,,0,4,False,0.0
A10024806,1,3,93.3529411764706,97.70588235294117,89.82352941176471,7.882352941176464,97.70588235294117,89.82352941176471,해강중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10024844,1,4,60.55882352941177,76.79411764705881,45.05882352941177,31.735294117647044,76.79411764705881,45.05882352941177,감천중;동주여중;삼성중;장평중,0,0,0,,,,0,4,False,0.0
A10024852,1,3,56.68627450980392,58.67647058823528,54.82352941176472,3.8529411764705657,58.67647058823528,54.82352941176472,광무여중;부산진중;서면중,0,0,0,,,,0,3,False,0.0
A10024859,1,4,38.25,53.91176470588235,23.61764705882353,30.29411764705882,53.91176470588235,23.61764705882353,대동중;영남중;장림여중;장평중,0,0,0,,,,0,4,False,0.0
A10024875,1,4,45.669117647058826,58.00000000000001,34.82352941176471,23.176470588235297,58.00000000000001,34.82352941176471,경남중;대신여중;부산대신중학교;부산여중,0,0,0,,,,0,4,False,0.0
A10024877,1,3,47.372549019607845,62.52941176470588,21.999999999999996,40.529411764705884,62.52941176470588,21.999999999999996,덕명여중;부산동중;부산진여중,0,0,0,,,,0,3,False,0.0
A10024903,1,3,48.30392156862746,98.91176470588236,18.88235294117647,80.02941176470588,98.91176470588236,18.88235294117647,센텀중;재송여자중;재송중,0,0,0,,,,0,3,False,0.0
A10024906,1,1,31.705882352941174,31.705882352941174,31.705882352941174,0.0,31.705882352941174,31.705882352941174,일광중,0,0,0,,,,0,1,False,0.0
A10024909,1,3,17.95098039215686,31.705882352941174,1.0882352941176472,30.617647058823525,31.705882352941174,1.0882352941176472,기장중;대청중;일광중,0,0,0,,,,0,3,False,0.0
A10024910,1,3,53.72549019607843,58.67647058823528,45.20588235294118,13.470588235294102,58.67647058823528,45.20588235294118,동평여중;동평중;부산진중,0,0,0,,,,0,3,False,0.0
A10024915,1,4,44.977941176470594,58.00000000000001,34.82352941176471,23.176470588235297,58.00000000000001,34.82352941176471,경남중;부산여중;부산중앙여자중학교;송도중,0,0,0,,,,0,4,False,0.0
A10024919,1,3,17.95098039215686,31.705882352941174,1.0882352941176472,30.617647058823525,31.705882352941174,1.0882352941176472,기장중;대청중;일광중,0,0,0,,,,0,3,False,0.0
A10024933,1,3,17.95098039215686,31.705882352941174,1.0882352941176472,30.617647058823525,31.705882352941174,1.0882352941176472,기장중;대청중;일광중,0,0,0,,,,0,3,False,0.0
A10024953,1,3,48.17647058823528,58.67647058823528,40.470588235294116,18.205882352941167,58.67647058823528,40.470588235294116,부산진중;양동여중;초연중,0,0,0,,,,0,3,False,0.0
A10024980,1,3,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,92.52941176470588,77.88235294117646,신도중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10024982,1,1,94.26470588235294,94.26470588235294,94.26470588235294,0.0,94.26470588235294,94.26470588235294,여명중,0,0,0,,,,0,1,False,0.0
A10024998,1,3,37.5,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;부산중;선화여중,0,0,0,,,,0,3,False,0.0
A10024999,1,1,15.705882352941176,15.705882352941176,15.705882352941176,0.0,15.705882352941176,15.705882352941176,덕천중,1,1,1,덕천중,15.705882352941176,15.705882352941176,0,1,False,0.15705882352941175
A10025035,1,2,58.926470588235304,71.8529411764706,46.00000000000001,25.852941176470587,71.8529411764706,46.00000000000001,남일중;안락중,0,0,0,,,,0,2,False,0.0
A10025042,1,3,17.95098039215686,31.705882352941174,1.0882352941176472,30.617647058823525,31.705882352941174,1.0882352941176472,기장중;대청중;일광중,0,0,0,,,,0,3,False,0.0
A10025062,1,2,39.38235294117647,41.76470588235294,37.0,4.764705882352942,41.76470588235294,37.0,다송중;두송중,0,0,0,,,,0,2,False,0.0
A10025075,1,4,53.57352941176471,73.52941176470588,40.02941176470588,33.50000000000001,73.52941176470588,40.02941176470588,광안중;동아중;부산수영중;한바다중,0,0,0,,,,0,4,False,0.0
A10025109,1,3,37.5,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;부산중;선화여중,0,0,0,,,,0,3,False,0.0
A10025131,1,3,53.72549019607843,58.67647058823528,45.20588235294118,13.470588235294102,58.67647058823528,45.20588235294118,동평여중;동평중;부산진중,0,0,0,,,,0,3,False,0.0
A10025135,1,2,40.58823529411765,50.55882352941177,30.617647058823533,19.941176470588236,50.55882352941177,30.617647058823533,연산중;연제중,0,0,0,,,,0,2,False,0.0
A10025154,1,1,62.76470588235294,62.76470588235294,62.76470588235294,0.0,62.76470588235294,62.76470588235294,녹산중,1,1,1,녹산중,62.76470588235294,62.76470588235294,0,1,False,0.6276470588235294
A10025171,1,3,24.1078431372549,35.588235294117645,18.147058823529413,17.441176470588232,35.588235294117645,18.147058823529413,가람중;구남중;구포중,0,0,0,,,,0,3,False,0.0
A10025181,1,3,86.74509803921569,92.52941176470588,77.88235294117646,14.64705882352942,92.52941176470588,77.88235294117646,신도중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10025212,1,1,42.8235294117647,42.8235294117647,42.8235294117647,0.0,42.8235294117647,42.8235294117647,지사중,1,1,1,지사중,42.8235294117647,42.8235294117647,0,1,False,0.42823529411764705
A10025214,1,3,78.86274509803923,92.52941176470588,54.23529411764706,38.294117647058826,92.52941176470588,54.23529411764706,동백중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10025231,1,2,95.11764705882354,97.70588235294117,92.52941176470588,5.17647058823529,97.70588235294117,92.52941176470588,해강중;해운대중,0,0,0,,,,0,2,False,0.0
A10025235,1,1,38.94117647058823,38.94117647058823,38.94117647058823,0.0,38.94117647058823,38.94117647058823,만덕중,1,1,1,만덕중,38.94117647058823,38.94117647058823,0,1,False,0.38941176470588235
A10025258,1,3,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,94.26470588235294,51.8235294117647,거제여자중;여명중;이사벨중,0,0,0,,,,0,3,False,0.0
A10025307,1,3,20.764705882352942,27.117647058823525,16.294117647058826,10.8235294117647,27.117647058823525,16.294117647058826,반안중;재송여중;재송중,0,0,0,,,,0,3,False,0.0
A10025321,1,3,59.529411764705884,78.3529411764706,36.50000000000001,41.85294117647059,78.3529411764706,36.50000000000001,동래중;온천중;유락여중,0,0,0,,,,0,3,False,0.0
A10025342,1,3,34.26470588235294,40.82352941176471,26.294117647058822,14.529411764705888,40.82352941176471,26.294117647058822,동신중;충렬중;학산여중,0,0,0,,,,0,3,False,0.0
A10025343,1,2,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,경일중;명지중,0,0,0,,,,0,1,False,0.0
A10025349,1,3,24.1078431372549,35.588235294117645,18.147058823529413,17.441176470588232,35.588235294117645,18.147058823529413,가람중;구남중;구포중,0,0,0,,,,0,3,False,0.0
A10025358,1,5,60.3,87.20588235294116,40.02941176470588,47.17647058823528,87.20588235294116,40.02941176470588,광안중;남천중;동아중;부산수영중;한바다중,0,0,0,,,,0,5,False,0.0
A10025359,1,3,37.5,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;부산중;선화여중,0,0,0,,,,0,3,False,0.0
A10025380,1,3,23.774509803921564,27.088235294117645,19.323529411764707,7.7647058823529385,27.088235294117645,19.323529411764707,경남여중;부산서중;부산중,0,0,0,,,,0,3,False,0.0
A10025411,1,5,45.14705882352941,58.82352941176471,30.617647058823533,28.205882352941178,58.82352941176471,30.617647058823533,망미중;연산중;연제중;연천중;토현중,0,0,0,,,,0,5,False,0.0
A10025433,1,3,41.931372549019606,44.85294117647059,36.970588235294116,7.882352941176471,44.85294117647059,36.970588235294116,동수영중;망미중;부산수영중,0,0,0,,,,0,3,False,0.0
A10025434,1,3,56.68627450980392,58.67647058823528,54.82352941176472,3.8529411764705657,58.67647058823528,54.82352941176472,광무여중;부산진중;서면중,0,0,0,,,,0,3,False,0.0
A10025448,1,3,65.62745098039215,80.5,36.50000000000001,43.99999999999999,80.5,36.50000000000001,사직여중;사직중;온천중,0,0,0,,,,0,3,False,0.0
A10025463,1,4,72.78676470588235,94.26470588235294,36.50000000000001,57.764705882352935,94.26470588235294,36.50000000000001,사직여중;사직중;여명중;온천중,0,0,0,,,,0,4,False,0.0
A10025464,1,2,71.04411764705883,78.3529411764706,63.73529411764706,14.617647058823536,78.3529411764706,63.73529411764706,동래중;유락여자중,0,0,0,,,,0,2,False,0.0
A10025468,1,3,41.931372549019606,44.85294117647059,36.970588235294116,7.882352941176471,44.85294117647059,36.970588235294116,동수영중;망미중;부산수영중,0,0,0,,,,0,3,False,0.0
A10025499,1,5,38.95294117647059,53.91176470588235,23.61764705882353,30.29411764705882,53.91176470588235,23.61764705882353,대동중;두송중;영남중;장림여중;장평중,0,0,0,,,,0,5,False,0.0
A10025508,1,3,42.720588235294116,45.14705882352941,40.294117647058826,4.852941176470587,45.14705882352941,40.294117647058826,문현여중;배정중;부산중앙중,0,0,0,,,,0,2,False,0.0
A10025540,1,3,42.75490196078431,58.67647058823528,24.205882352941178,34.4705882352941,58.67647058823528,24.205882352941178,부산진중;초연중;초읍중,0,0,0,,,,0,3,False,0.0
A10025542,1,9,54.25816993464051,76.79411764705881,34.82352941176471,41.9705882352941,76.79411764705881,34.82352941176471,경남중;당리중;동주여중;부산대신중학교;부산여중;부산중앙여자중학교;사하중;삼성중;장평중,0,0,0,,,,0,9,False,0.0
A10025558,1,3,20.764705882352942,27.117647058823525,16.294117647058826,10.8235294117647,27.117647058823525,16.294117647058826,반안중;재송여중;재송중,0,0,0,,,,0,3,False,0.0
A10025559,1,3,45.45098039215686,73.88235294117646,21.999999999999996,51.882352941176464,73.88235294117646,21.999999999999996,동의중;부산진여중;양동여중,0,0,0,,,,0,3,False,0.0
A10025581,1,3,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,94.26470588235294,51.8235294117647,거제여자중;여명중;이사벨중,0,0,0,,,,0,3,False,0.0
A10025593,1,3,66.3235294117647,87.20588235294116,40.23529411764706,46.9705882352941,87.20588235294116,40.23529411764706,남천중;대연중;대천중,0,0,0,,,,0,3,False,0.0
A10025647,1,1,18.705882352941178,18.705882352941178,18.705882352941178,0.0,18.705882352941178,18.705882352941178,모라중,1,1,1,모라중,18.705882352941178,18.705882352941178,0,1,False,0.18705882352941178
A10025662,1,2,71.04411764705883,78.3529411764706,63.73529411764706,14.617647058823536,78.3529411764706,63.73529411764706,동래중;유락여자중,0,0,0,,,,0,2,False,0.0
A10025684,1,2,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,경일중;명지중,0,0,0,,,,0,1,False,0.0
A10025687,1,4,68.85294117647058,78.3529411764706,56.529411764705884,21.82352941176471,78.3529411764706,56.529411764705884,동래중;동해중;부산내성중학교;유락여중,0,0,0,,,,0,4,False,0.0
A10025709,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10025718,1,3,68.95098039215686,78.3529411764706,51.70588235294118,26.647058823529413,78.3529411764706,51.70588235294118,동래중;동해중;부곡여중,0,0,0,,,,0,3,False,0.0
A10025719,1,3,41.931372549019606,44.85294117647059,36.970588235294116,7.882352941176471,44.85294117647059,36.970588235294116,동수영중;망미중;부산수영중학교,0,0,0,,,,0,3,False,0.0
A10025749,1,3,25.8921568627451,40.294117647058826,5.176470588235294,35.11764705882353,40.294117647058826,5.176470588235294,부산중앙중;신정중;정관중,0,0,0,,,,0,3,False,0.0
A10025752,1,3,48.568627450980394,64.52941176470588,30.617647058823533,33.91176470588235,64.52941176470588,30.617647058823533,연산중;연일중;연제중,0,0,0,,,,0,3,False,0.0
A10025763,1,2,95.11764705882354,97.70588235294117,92.52941176470588,5.17647058823529,97.70588235294117,92.52941176470588,해강중;해운대중,0,0,0,,,,0,2,False,0.0
A10025772,1,1,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,명지중,1,1,1,명지중,48.6764705882353,48.6764705882353,0,1,False,0.486764705882353
A10025776,1,2,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,경일중;명지중,0,0,0,,,,0,1,False,0.0
A10025793,1,6,49.4264705882353,77.23529411764707,34.82352941176471,42.41176470588236,77.23529411764707,34.82352941176471,경남중;대신여중;부산여중;부산중앙여자중학교;송도중;초장중,0,0,0,,,,0,6,False,0.0
A10025821,1,3,61.88235294117647,88.5,45.44117647058823,43.05882352941177,88.5,45.44117647058823,동현중;부곡여자중;장전중,0,0,0,,,,0,3,False,0.0
A10025869,1,4,44.977941176470594,58.00000000000001,34.82352941176471,23.176470588235297,58.00000000000001,34.82352941176471,경남중;부산여중;부산중앙여자중학교;송도중,0,0,0,,,,0,4,False,0.0
A10025896,1,3,55.568627450980394,69.55882352941177,45.44117647058823,24.117647058823536,69.55882352941177,45.44117647058823,동현중;부곡여자중;부곡중,0,0,0,,,,0,3,False,0.0
A10025901,1,4,49.5,73.88235294117646,21.999999999999996,51.882352941176464,73.88235294117646,21.999999999999996,덕명여중;동의중;부산진여중;항도중,0,0,0,,,,0,4,False,0.0
A10025923,1,1,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,명지중,1,1,1,명지중,48.6764705882353,48.6764705882353,0,1,False,0.486764705882353
A10025932,1,1,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,명지중,1,1,1,명지중,48.6764705882353,48.6764705882353,0,1,False,0.486764705882353
A10025939,1,3,37.5,68.26470588235294,19.323529411764707,48.94117647058823,68.26470588235294,19.323529411764707,경남여중;부산중;선화여중,0,0,0,,,,0,3,False,0.0
A10025950,1,3,75.27450980392156,94.26470588235294,51.8235294117647,42.44117647058824,94.26470588235294,51.8235294117647,거제여중;여명중;이사벨중,0,0,0,,,,0,3,False,0.0
A10025994,1,2,40.58823529411765,50.55882352941177,30.617647058823533,19.941176470588236,50.55882352941177,30.617647058823533,연산중;연제중,0,0,0,,,,0,2,False,0.0
A10025997,1,4,38.25,53.91176470588235,23.61764705882353,30.29411764705882,53.91176470588235,23.61764705882353,대동중;영남중;장림여중;장평중,0,0,0,,,,0,4,False,0.0
A10025998,1,2,40.58823529411765,50.55882352941177,30.617647058823533,19.941176470588236,50.55882352941177,30.617647058823533,연산중;연제중,0,0,0,,,,0,2,False,0.0
A10026009,1,1,32.647058823529406,32.647058823529406,32.647058823529406,0.0,32.647058823529406,32.647058823529406,주례중,1,1,1,주례중,32.647058823529406,32.647058823529406,0,1,False,0.32647058823529407
A10026034,1,6,50.35294117647059,77.23529411764707,34.82352941176471,42.41176470588236,77.23529411764707,34.82352941176471,경남중;대신여중;부산대신중학교;부산여중;부산중앙여자중학교;초장중,0,0,0,,,,0,6,False,0.0
A10026091,1,3,65.62745098039215,80.5,36.50000000000001,43.99999999999999,80.5,36.50000000000001,사직여중;사직중;온천중,0,0,0,,,,0,3,False,0.0
A10026094,1,3,34.29411764705882,40.23529411764706,22.882352941176467,17.35294117647059,40.23529411764706,22.882352941176467,대연중;석포여중;해연중,0,0,0,,,,0,3,False,0.0
A10026102,1,4,38.25,53.91176470588235,23.61764705882353,30.29411764705882,53.91176470588235,23.61764705882353,대동중;영남중;장림여중;장평중,0,0,0,,,,0,4,False,0.0
A10026119,1,0,,,,,,,,0,0,0,,,,0,0,False,0.0
A10026146,1,3,23.774509803921564,27.088235294117645,19.323529411764707,7.7647058823529385,27.088235294117645,19.323529411764707,경남여중;부산서중;부산중,0,0,0,,,,0,3,False,0.0
A10026157,1,2,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,경일중;명지중,0,0,0,,,,0,1,False,0.0
A10026158,1,4,25.022058823529413,40.294117647058826,8.088235294117647,32.20588235294118,40.294117647058826,8.088235294117647,모전중;부산중앙중;장안중;정관중,0,0,0,,,,0,4,False,0.0
A10026184,1,3,42.38235294117647,47.147058823529406,39.76470588235294,7.382352941176464,47.147058823529406,39.76470588235294,감만중;대연중;석포여중,0,0,0,,,,0,3,False,0.0
A10026185,1,3,66.3235294117647,87.20588235294116,40.23529411764706,46.9705882352941,87.20588235294116,40.23529411764706,남천중;대연중;대천중,0,0,0,,,,0,3,False,0.0
A10026255,1,4,25.022058823529413,40.294117647058826,8.088235294117647,32.20588235294118,40.294117647058826,8.088235294117647,모전중;부산중앙중;장안중;정관중,0,0,0,,,,0,4,False,0.0
A10026291,1,3,93.3529411764706,97.70588235294117,89.82352941176471,7.882352941176464,97.70588235294117,89.82352941176471,해강중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10026293,1,3,24.1078431372549,35.588235294117645,18.147058823529413,17.441176470588232,35.588235294117645,18.147058823529413,가람중;구남중;구포중,0,0,0,,,,0,3,False,0.0
A10026316,1,3,65.62745098039215,80.5,36.50000000000001,43.99999999999999,80.5,36.50000000000001,사직여중;사직중;온천중,0,0,0,,,,0,3,False,0.0
A10026360,1,5,41.476470588235294,71.8529411764706,26.294117647058822,45.55882352941177,71.8529411764706,26.294117647058822,동신중;안락중;충렬중;학산여자중;혜화여자중,0,0,0,,,,0,5,False,0.0
A10026363,1,3,32.509803921568626,43.470588235294116,21.14705882352941,22.323529411764707,43.470588235294116,21.14705882352941,개금여중;개림중;부산개성중,0,0,0,,,,0,3,False,0.0
A10026369,1,5,38.95294117647059,53.91176470588235,23.61764705882353,30.29411764705882,53.91176470588235,23.61764705882353,대동중;두송중;영남중;장림여중;장평중,0,0,0,,,,0,5,False,0.0
A10026391,1,2,90.57352941176471,93.44117647058823,87.70588235294119,5.735294117647044,93.44117647058823,87.70588235294119,분포중;용호중,0,0,0,,,,0,2,False,0.0
A10026397,1,5,66.6,87.20588235294116,43.970588235294116,43.235294117647044,87.20588235294116,43.970588235294116,남천중;대천중;동아중;부산수영중;한바다중,0,0,0,,,,0,5,False,0.0
A10026421,1,1,45.647058823529406,45.647058823529406,45.647058823529406,0.0,45.647058823529406,45.647058823529406,신호중,1,1,1,신호중,45.647058823529406,45.647058823529406,0,1,False,0.4564705882352941
A10026445,1,1,48.6764705882353,48.6764705882353,48.6764705882353,0.0,48.6764705882353,48.6764705882353,명지중,1,1,1,명지중,48.6764705882353,48.6764705882353,0,1,False,0.486764705882353
A10026452,1,4,34.29411764705882,40.23529411764706,22.882352941176467,17.35294117647059,40.23529411764706,22.882352941176467,대연중;배정중;석포여중;해연중,0,0,0,,,,0,3,False,0.0
A10026454,1,3,48.17647058823528,58.67647058823528,40.470588235294116,18.205882352941167,58.67647058823528,40.470588235294116,부산진중;양동여중;초연중,0,0,0,,,,0,3,False,0.0
A10026478,1,4,38.25,53.91176470588235,23.61764705882353,30.29411764705882,53.91176470588235,23.61764705882353,대동중;영남중;장림여중;장평중,0,0,0,,,,0,4,False,0.0
A10026484,1,3,93.3529411764706,97.70588235294117,89.82352941176471,7.882352941176464,97.70588235294117,89.82352941176471,해강중;해운대여중;해운대중,0,0,0,,,,0,3,False,0.0
A10026502,1,4,68.85294117647058,78.3529411764706,56.529411764705884,21.82352941176471,78.3529411764706,56.529411764705884,동래중;동해중;부산내성중학교;유락여중,0,0,0,,,,0,4,False,0.0
A10026510,1,4,45.669117647058826,58.00000000000001,34.82352941176471,23.176470588235297,58.00000000000001,34.82352941176471,경남중;대신여중;부산대신중학교;부산여중,0,0,0,,,,0,4,False,0.0
A10026522,1,3,59.529411764705884,78.3529411764706,36.50000000000001,41.85294117647059,78.3529411764706,36.50000000000001,동래중;온천중;유락여중,0,0,0,,,,0,3,False,0.0
A10026557,1,3,48.30392156862746,98.91176470588236,18.88235294117647,80.02941176470588,98.91176470588236,18.88235294117647,센텀중;재송여자중;재송중,0,0,0,,,,0,3,False,0.0
A10026583,1,3,55.568627450980394,69.55882352941177,45.44117647058823,24.117647058823536,69.55882352941177,45.44117647058823,동현중;부곡여자중;부곡중,0,0,0,,,,0,3,False,0.0
A10026651,1,3,51.51960784313726,55.58823529411765,45.05882352941177,10.529411764705884,55.58823529411765,45.05882352941177,감천중;대동중;장평중,0,0,0,,,,0,3,False,0.0
