middle_school_id,middle_school_name,sigungu,closed,suspended,year,data_year,source_name,source_document,collected_at,parser_version,manual_review,confidence,requested_year,source_url,school_public_id,availability,observed_year,eligible_for_scoring,review_reason,graduates,general_hs_count,specialized_hs_count,science_hs_count,foreign_international_hs_count,arts_sports_hs_count,meister_hs_count,special_purpose_total,autonomous_private_hs_count,autonomous_public_hs_count,autonomous_total,other_advancement_count,advancement_total,employment_count,unaccredited_alternative_count,unknown_destination_count,foreign_language_hs_count,international_hs_count,arts_hs_count,sports_hs_count,other_special_hs_count,source_values,category_resolution,academic_selective_count,science_rate,foreign_international_rate,autonomous_private_rate,academic_selective_rate,arts_sports_rate,meister_rate,science_rate_adjusted,foreign_international_rate_adjusted,autonomous_private_rate_adjusted,academic_selective_rate_adjusted,annual_score,latest_observation_year,available_year_count,observation_years,graduates_total,weighted_graduates,score_stability,sample_warning,score_reference_year,weighted_science_rate,weighted_science_rate_adjusted,weighted_foreign_international_rate,weighted_foreign_international_rate_adjusted,weighted_autonomous_private_rate,weighted_autonomous_private_rate_adjusted,weighted_academic_selective_rate,weighted_academic_selective_rate_adjusted,science_rate_percentile,foreign_international_rate_percentile,autonomous_private_rate_percentile,middle_school_score,busan_rank,sigungu_rank,score_percentile,ranking_population,population_middle_count,ranking_coverage,score_status
S020001214,덕문중학교,강서구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001214.html;data\raw\advancement\2024\S020001214.html;data\raw\advancement\2025\S020001214.html,2026-09-05T00:58:49.725571+00:00,middle-score-1.0,True,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,324c7f9f-9e07-4e81-b83a-aa35c5d92b14,available,2025.0,True,small_sample_or_missing_years,12.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,,,,,,"{'졸업자': '12', '진학자 일반고': '11', '진학자 특성화고': '0', '진학자 특수목적고 과학고': '0', '진학자 특수목적고 외고국제고': '0', '진학자 특수목적고 예고체고': '0', '진학자 특수목적고 마이스터고': '0', '진학자 특수목적고 소계': '0', '진학자 자율고 자율형사립고': '0', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '0', '진학자 기타': '1', '진학자 진학자계': '12', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.007825717828283138,0.01664396572259243,0.01985060132052308,0.04432028487139864,61.52941176470589,2025.0,3.0,"2023,2024,2025",33.0,11.0,0.9891804301146503,True,2025.0,0.0,0.007585963391792128,0.0,0.017533633009010362,0.0,0.017009693629854737,0.0,0.04212929003065723,57.647058823529406,65.88235294117646,69.41176470588235,62.882352941176464,50,4,71.17647058823529,170,183,0.9941520467836257,scored
S020001211,녹산중학교,강서구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001211.html;data\raw\advancement\2024\S020001211.html;data\raw\advancement\2025\S020001211.html,2026-09-05T00:58:48.627764+00:00,middle-score-1.0,True,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,148e544b-8b3f-4b4c-ac7f-2c81ff6995b0,available,2025.0,True,small_sample_or_missing_years,7.0,4.0,2.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,,,,,,"{'졸업자': '7', '진학자 일반고': '4', '진학자 특성화고': '2', '진학자 특수목적고 과학고': '0', '진학자 특수목적고 외고국제고': '0', '진학자 특수목적고 예고체고': '0', '진학자 특수목적고 마이스터고': '1', '진학자 특수목적고 소계': '1', '진학자 자율고 자율형사립고': '0', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '0', '진학자 기타': '0', '진학자 진학자계': '7', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.008191405577268331,0.017421721130190207,0.02077819951307089,0.04639132622052942,65.5,2025.0,3.0,"2023,2024,2025",39.0,11.4,0.9268901367164393,True,2025.0,0.0,0.007582660168417523,0.0,0.01747264738191773,0.0,0.017096056280545655,0.0,0.0421513638308809,57.05882352941176,65.29411764705883,71.17647058823529,62.76470588235294,51,5,70.58823529411765,170,183,0.9941520467836257,scored
S020000971,부산동중학교,부산진구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020000971.html;data\raw\advancement\2024\S020000971.html;data\raw\advancement\2025\S020000971.html,2026-09-05T00:57:43.685083+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,52ed468a-be84-49f9-ad5a-c1fc6c4731e7,available,2025.0,True,,132.0,85.0,33.0,2.0,2.0,2.0,4.0,10.0,2.0,0.0,2.0,2.0,132.0,0.0,0.0,0.0,,,,,,"{'졸업자': '132', '진학자 일반고': '85', '진학자 특성화고': '33', '진학자 특수목적고 과학고': '2', '진학자 특수목적고 외고국제고': '2', '진학자 특수목적고 예고체고': '2', '진학자 특수목적고 마이스터고': '4', '진학자 특수목적고 소계': '10', '진학자 자율고 자율형사립고': '2', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '2', '진학자 기타': '2', '진학자 진학자계': '132', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,6.0,0.015151515151515152,0.015151515151515152,0.015151515151515152,0.045454545454545456,0.015151515151515152,0.030303030303030304,0.012398622399860825,0.016655707590217034,0.01820373856852838,0.04725806855860624,72.08823529411765,2025.0,3.0,"2023,2024,2025",394.0,131.8,0.6623888832959585,False,2025.0,0.007575757575757576,0.00794239692513479,0.01450206354590683,0.01663457849624008,0.01653098145635459,0.017568487417957086,0.038608802578019,0.04214546283933196,61.1764705882353,57.647058823529406,74.11764705882354,62.52941176470588,52,3,70.0,170,183,0.9941520467836257,scored
S020001400,건국중학교,사하구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001400.html;data\raw\advancement\2024\S020001400.html;data\raw\advancement\2025\S020001400.html,2026-09-05T00:58:32.237112+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,3a15b3f1-ced0-4630-8118-5dba2a3ccbaf,available,2025.0,True,,96.0,60.0,26.0,1.0,1.0,0.0,7.0,9.0,1.0,0.0,1.0,0.0,96.0,0.0,0.0,0.0,,,,,,"{'졸업자': '96', '진학자 일반고': '60', '진학자 특성화고': '26', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '1', '진학자 특수목적고 예고체고': '0', '진학자 특수목적고 마이스터고': '7', '진학자 특수목적고 소계': '9', '진학자 자율고 자율형사립고': '1', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '1', '진학자 기타': '0', '진학자 진학자계': '96', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,3.0,0.010416666666666666,0.010416666666666666,0.010416666666666666,0.03125,0.0,0.07291666666666667,0.009573879575345466,0.014612878372093633,0.016445241570911148,0.04063199951835024,62.279411764705884,2025.0,3.0,"2023,2024,2025",331.0,107.3,0.8909980571099967,False,2025.0,0.009433072009291521,0.008922873911831102,0.008779761904761905,0.013856856518687689,0.014964430894308944,0.017132995908452103,0.03317726480836237,0.03991272633897089,71.17647058823529,38.23529411764706,71.76470588235294,59.76470588235294,53,5,69.41176470588235,170,183,0.9941520467836257,scored
S020001406,다선중학교,사하구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001406.html;data\raw\advancement\2024\S020001406.html;data\raw\advancement\2025\S020001406.html,2026-09-05T00:58:33.358333+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,1f110831-1cde-49ca-8d36-f811cc5676df,available,2025.0,True,,143.0,102.0,26.0,2.0,0.0,0.0,11.0,13.0,2.0,0.0,2.0,0.0,143.0,0.0,0.0,0.0,,,,,,"{'졸업자': '143', '진학자 일반고': '102', '진학자 특성화고': '26', '진학자 특수목적고 과학고': '2', '진학자 특수목적고 외고국제고': '0', '진학자 특수목적고 예고체고': '0', '진학자 특수목적고 마이스터고': '11', '진학자 특수목적고 소계': '13', '진학자 자율고 자율형사립고': '2', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '2', '진학자 기타': '0', '진학자 진학자계': '143', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,4.0,0.013986013986013986,0.0,0.013986013986013986,0.027972027972027972,0.0,0.07692307692307693,0.01183736788793297,0.007671292843334782,0.017379701020158785,0.036888361751426534,51.176470588235304,2025.0,3.0,"2023,2024,2025",492.0,156.5,0.8538614231977435,False,2025.0,0.010940375414059624,0.00980634141752465,0.012125968474485707,0.015508152468628484,0.006993006993006993,0.011629053721545473,0.030059350881552323,0.03694354760769861,78.23529411764706,51.76470588235295,31.176470588235293,59.55882352941176,54,6,68.82352941176471,170,183,0.9941520467836257,scored
S020000981,연천중학교,연제구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020000981.html;data\raw\advancement\2024\S020000981.html;data\raw\advancement\2025\S020000981.html,2026-09-05T00:58:56.738745+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,db443593-ba08-4bfd-82b2-2374c706c80a,available,2025.0,True,,142.0,90.0,40.0,1.0,3.0,4.0,3.0,11.0,0.0,0.0,0.0,0.0,141.0,0.0,0.0,1.0,,,,,,"{'졸업자': '142', '진학자 일반고': '90', '진학자 특성화고': '40', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '3', '진학자 특수목적고 예고체고': '4', '진학자 특수목적고 마이스터고': '3', '진학자 특수목적고 소계': '11', '진학자 자율고 자율형사립고': '0', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '0', '진학자 기타': '0', '진학자 진학자계': '141', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '1'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,4.0,0.007042253521126761,0.02112676056338028,0.0,0.028169014084507043,0.028169014084507043,0.02112676056338028,0.007754051226312858,0.02009968661541468,0.009187055156605723,0.03704079299833325,53.05882352941176,2025.0,3.0,"2023,2024,2025",463.0,150.7,0.8879881689673217,False,2025.0,0.008596913779607298,0.008539313732421307,0.024329412151103277,0.02242185743753508,0.0,0.0075965620041327,0.03292632593071058,0.03855773317408909,68.82352941176471,78.23529411764706,2.3529411764705883,58.82352941176471,55,4,68.23529411764706,170,183,0.9941520467836257,scored
S020000974,부산진중학교,부산진구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020000974.html;data\raw\advancement\2024\S020000974.html;data\raw\advancement\2025\S020000974.html,2026-09-05T00:57:44.887056+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,df46c7cf-937f-4905-86b1-e75c3a6b0229,available,2025.0,True,,73.0,49.0,20.0,1.0,0.0,0.0,2.0,3.0,1.0,0.0,1.0,0.0,73.0,0.0,0.0,0.0,,,,,,"{'졸업자': '73', '진학자 일반고': '49', '진학자 특성화고': '20', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '0', '진학자 특수목적고 예고체고': '0', '진학자 특수목적고 마이스터고': '2', '진학자 특수목적고 소계': '3', '진학자 자율고 자율형사립고': '1', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '1', '진학자 기타': '0', '진학자 진학자계': '73', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,2.0,0.0136986301369863,0.0,0.0136986301369863,0.0273972602739726,0.0,0.0273972602739726,0.010846707495767119,0.01077528416722747,0.018631603167043844,0.040253594830038424,56.41176470588236,2025.0,3.0,"2023,2024,2025",279.0,87.4,0.6731916087854639,False,2025.0,0.013034882078802427,0.010472123404724795,0.00492764589047574,0.012886083977115843,0.009942098573647789,0.01470724673348256,0.027904626542925956,0.038065454115323194,81.76470588235294,28.235294117647058,60.0,58.67647058823528,56,4,67.64705882352942,170,183,0.9941520467836257,scored
S020001401,경남중학교,서구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001401.html;data\raw\advancement\2024\S020001401.html;data\raw\advancement\2025\S020001401.html,2026-09-05T00:57:21.671211+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,44628661-bcbd-4a01-8943-73ec1d03c8c7,available,2025.0,True,,132.0,63.0,23.0,1.0,1.0,2.0,5.0,9.0,5.0,32.0,37.0,0.0,132.0,0.0,0.0,0.0,,,,,,"{'졸업자': '132', '진학자 일반고': '63', '진학자 특성화고': '23', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '1', '진학자 특수목적고 예고체고': '2', '진학자 특수목적고 마이스터고': '5', '진학자 특수목적고 소계': '9', '진학자 자율고 자율형사립고': '5', '진학자 자율고 자율형공립고': '32', '진학자 자율고 소계': '37', '진학자 기타': '0', '진학자 진학자계': '132', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,7.0,0.007575757575757576,0.007575757575757576,0.03787878787878788,0.05303030303030303,0.015151515151515152,0.03787878787878788,0.008088277572274618,0.012345362762630829,0.031134773051287003,0.051568413386192447,57.26470588235295,2025.0,3.0,"2023,2024,2025",434.0,141.1,0.918389840779337,False,2025.0,0.009159834021585173,0.008871919943938945,0.007658846529814273,0.012577859252984509,0.02968330440680671,0.02510381716354914,0.046501984958206156,0.04655359636047259,70.58823529411765,25.882352941176475,85.88235294117646,58.00000000000001,57,2,67.05882352941175,170,183,0.9941520467836257,scored
S020001875,동양중학교,부산진구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001875.html;data\raw\advancement\2024\S020001875.html;data\raw\advancement\2025\S020001875.html,2026-09-05T00:57:47.630666+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,032a0a0d-edba-4084-ae3f-2fa2f7713a54,available,2025.0,True,,172.0,118.0,37.0,3.0,1.0,4.0,6.0,14.0,0.0,0.0,0.0,3.0,172.0,0.0,0.0,0.0,,,,,,"{'졸업자': '172', '진학자 일반고': '118', '진학자 특성화고': '37', '진학자 특수목적고 과학고': '3', '진학자 특수목적고 외고국제고': '1', '진학자 특수목적고 예고체고': '4', '진학자 특수목적고 마이스터고': '6', '진학자 특수목적고 소계': '14', '진학자 자율고 자율형사립고': '0', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '0', '진학자 기타': '3', '진학자 진학자계': '172', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,4.0,0.01744186046511628,0.005813953488372093,0.0,0.023255813953488372,0.023255813953488372,0.03488372093023256,0.014251766164587175,0.01052986823871453,0.008173777014333033,0.032955411417634736,47.647058823529406,2025.0,3.0,"2023,2024,2025",556.0,181.6,0.6952121249650867,False,2025.0,0.011912419594260266,0.010596110067857989,0.014967332801502588,0.016658409245244296,0.0,0.0067571568612551525,0.026879752395762856,0.034011676174357436,82.35294117647058,58.82352941176471,0.5882352941176471,57.76470588235294,58,5,66.47058823529412,170,183,0.9941520467836257,scored
S020000961,덕명여자중학교,부산진구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020000961.html;data\raw\advancement\2024\S020000961.html;data\raw\advancement\2025\S020000961.html,2026-09-05T00:57:40.176747+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,b188fd9e-64fe-49fb-ade0-8f2e7bea39d8,available,2025.0,True,,100.0,67.0,26.0,1.0,4.0,1.0,1.0,7.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,,,,,,"{'졸업자': '100', '진학자 일반고': '67', '진학자 특성화고': '26', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '4', '진학자 특수목적고 예고체고': '1', '진학자 특수목적고 마이스터고': '1', '진학자 특수목적고 소계': '7', '진학자 자율고 자율형사립고': '0', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '0', '진학자 기타': '0', '진학자 진학자계': '100', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,5.0,0.01,0.04,0.0,0.05,0.01,0.01,0.009382401983838558,0.02932062080465176,0.011116336739492924,0.04981935952798324,65.38235294117646,2025.0,3.0,"2023,2024,2025",321.0,103.6,0.8092857414567696,False,2025.0,0.005,0.006653382423697854,0.03744848383313788,0.028588197590083,0.006382978723404255,0.012476096439620082,0.04883146255654214,0.04771767645340093,41.76470588235294,87.6470588235294,40.588235294117645,57.58823529411765,59,6,65.88235294117646,170,183,0.9941520467836257,scored
S020000965,동평중학교,부산진구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020000965.html;data\raw\advancement\2024\S020000965.html;data\raw\advancement\2025\S020000965.html,2026-09-05T00:57:42.303799+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,67c3baa5-baa9-4fbf-9ff3-ba2734230733,available,2025.0,True,,126.0,82.0,28.0,1.0,2.0,2.0,9.0,14.0,2.0,0.0,2.0,0.0,126.0,0.0,0.0,0.0,,,,,,"{'졸업자': '126', '진학자 일반고': '82', '진학자 특성화고': '28', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '2', '진학자 특수목적고 예고체고': '2', '진학자 특수목적고 마이스터고': '9', '진학자 특수목적고 소계': '14', '진학자 자율고 자율형사립고': '2', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '2', '진학자 기타': '0', '진학자 진학자계': '126', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,5.0,0.007936507936507936,0.015873015873015872,0.015873015873015872,0.03968253968253968,0.015873015873015872,0.07142857142857142,0.008303010605166866,0.017097894517390938,0.018687023663268073,0.044087928785825875,65.29411764705884,2025.0,3.0,"2023,2024,2025",357.0,121.5,0.8268390357483311,False,2025.0,0.010110982062201575,0.00928150099317204,0.010375532326751839,0.014600447747252646,0.007936507936507936,0.01289338480938421,0.028423022325461348,0.03677533354980889,74.11764705882354,43.529411764705884,43.529411764705884,57.294117647058826,60,7,65.29411764705883,170,183,0.9941520467836257,scored
S020001445,해동중학교,영도구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001445.html;data\raw\advancement\2024\S020001445.html;data\raw\advancement\2025\S020001445.html,2026-09-05T00:57:36.321324+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,bcfce7b2-d1cc-436b-aaaf-cfdfb8833c6a,available,2025.0,True,,91.0,65.0,23.0,0.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,91.0,0.0,0.0,0.0,,,,,,"{'졸업자': '91', '진학자 일반고': '65', '진학자 특성화고': '23', '진학자 특수목적고 과학고': '0', '진학자 특수목적고 외고국제고': '0', '진학자 특수목적고 예고체고': '1', '진학자 특수목적고 마이스터고': '0', '진학자 특수목적고 소계': '1', '진학자 자율고 자율형사립고': '2', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '2', '진학자 기타': '0', '진학자 진학자계': '91', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,2.0,0.0,0.0,0.02197802197802198,0.02197802197802198,0.01098901098901099,0.0,0.00458890260087807,0.009759812360891896,0.022111347371196778,0.03646006233296674,31.911764705882355,2025.0,3.0,"2023,2024,2025",305.0,98.1,0.631312062575567,False,2025.0,0.004785362420830401,0.006707745246543302,0.013969035890218156,0.01679830486737672,0.017111459968602825,0.017905223449563003,0.03586585827965138,0.041411273563483016,45.294117647058826,61.1764705882353,75.88235294117646,56.970588235294116,61,2,64.70588235294117,170,183,0.9941520467836257,scored
S020001919,장산중학교,해운대구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001919.html;data\raw\advancement\2024\S020001919.html;data\raw\advancement\2025\S020001919.html,2026-09-05T00:58:31.219420+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,f7a2f366-14e1-4cd6-b9e5-69757d5ea38f,available,2025.0,True,,269.0,195.0,50.0,0.0,5.0,8.0,8.0,21.0,3.0,0.0,3.0,0.0,269.0,0.0,0.0,0.0,,,,,,"{'졸업자': '269', '진학자 일반고': '195', '진학자 특성화고': '50', '진학자 특수목적고 과학고': '0', '진학자 특수목적고 외고국제고': '5', '진학자 특수목적고 예고체고': '8', '진학자 특수목적고 마이스터고': '8', '진학자 특수목적고 소계': '21', '진학자 자율고 자율형사립고': '3', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '3', '진학자 기타': '0', '진학자 진학자계': '269', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,8.0,0.0,0.01858736059479554,0.011152416356877323,0.02973977695167286,0.02973977695167286,0.02973977695167286,0.002375285628096779,0.01860196249574621,0.014155196064765811,0.0351324441886088,33.352941176470594,2025.0,3.0,"2023,2024,2025",781.0,261.9,0.6442150397388156,False,2025.0,0.006653435114503817,0.00710745842111686,0.025437191747779447,0.023740008656936616,0.007976208178438662,0.01098514853855733,0.04006683504072193,0.04183261561661081,51.17647058823529,81.76470588235294,25.882352941176475,56.823529411764696,62,11,64.11764705882354,170,183,0.9941520467836257,scored
S020001624,동아중학교,수영구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020001624.html;data\raw\advancement\2024\S020001624.html;data\raw\advancement\2025\S020001624.html,2026-09-05T00:58:59.114075+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,a67cb847-c312-4367-bcd7-a98924cdc821,available,2025.0,True,,184.0,130.0,34.0,1.0,2.0,10.0,0.0,13.0,5.0,0.0,5.0,1.0,183.0,0.0,0.0,1.0,,,,,,"{'졸업자': '184', '진학자 일반고': '130', '진학자 특성화고': '34', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '2', '진학자 특수목적고 예고체고': '10', '진학자 특수목적고 마이스터고': '0', '진학자 특수목적고 소계': '13', '진학자 자율고 자율형사립고': '5', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '5', '진학자 기타': '1', '진학자 진학자계': '183', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '1'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,8.0,0.005434782608695652,0.010869565217391304,0.02717391304347826,0.043478260869565216,0.05434782608695652,0.0,0.006607325340731379,0.013606070989191381,0.02543403995738938,0.04564743628731214,51.66176470588235,2025.0,3.0,"2023,2024,2025",504.0,171.1,0.8947845514357753,False,2025.0,0.005887578223897965,0.0068085189397493594,0.016551989395795462,0.0174438103438177,0.014770388474401852,0.01648820771711283,0.037209956094095276,0.040740537000679894,46.470588235294116,64.11764705882354,67.05882352941175,56.76470588235295,63,2,63.52941176470588,170,183,0.9941520467836257,scored
S020000960,광무여자중학교,부산진구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020000960.html;data\raw\advancement\2024\S020000960.html;data\raw\advancement\2025\S020000960.html,2026-09-05T00:57:40.082402+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,79a5be75-2c0f-4ce3-a320-e3ce472be35e,available,2025.0,True,,101.0,72.0,22.0,1.0,2.0,2.0,2.0,7.0,0.0,0.0,0.0,0.0,101.0,0.0,0.0,0.0,,,,,,"{'졸업자': '101', '진학자 일반고': '72', '진학자 특성화고': '22', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '2', '진학자 특수목적고 예고체고': '2', '진학자 특수목적고 마이스터고': '2', '진학자 특수목적고 소계': '7', '진학자 자율고 자율형사립고': '0', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '0', '진학자 기타': '0', '진학자 진학자계': '101', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,3.0,0.009900990099009901,0.019801980198019802,0.0,0.0297029702970297,0.019801980198019802,0.019801980198019802,0.00933572336700354,0.019224498313086327,0.011061031581585,0.039621253261674864,59.30882352941178,2025.0,3.0,"2023,2024,2025",342.0,109.0,0.8486927854991927,False,2025.0,0.00786311640872825,0.008019566934704164,0.021509263632146246,0.020795122311133233,0.0,0.009184182536696797,0.029372380040874495,0.037998871782534194,62.94117647058823,75.29411764705883,9.411764705882353,56.55882352941176,64,8,62.94117647058823,170,183,0.9941520467836257,scored
S020000771,부산내성중학교,동래구,N,N,2025.0,2025,학교알리미 공시 13-다,data\raw\advancement\2023\S020000771.html;data\raw\advancement\2024\S020000771.html;data\raw\advancement\2025\S020000771.html,2026-09-05T00:57:48.844494+00:00,middle-score-1.0,False,1.0,2025.0,https://www.schoolinfo.go.kr/ei/pp/Pneipp_b06_s0p.do,4eebbd4a-fba1-4992-a183-73c13072ff2a,available,2025.0,True,,161.0,109.0,37.0,1.0,2.0,1.0,6.0,10.0,5.0,0.0,5.0,0.0,161.0,0.0,0.0,0.0,,,,,,"{'졸업자': '161', '진학자 일반고': '109', '진학자 특성화고': '37', '진학자 특수목적고 과학고': '1', '진학자 특수목적고 외고국제고': '2', '진학자 특수목적고 예고체고': '1', '진학자 특수목적고 마이스터고': '6', '진학자 특수목적고 소계': '10', '진학자 자율고 자율형사립고': '5', '진학자 자율고 자율형공립고': '0', '진학자 자율고 소계': '5', '진학자 기타': '0', '진학자 진학자계': '161', '취업자': '0', '대안교육기관진학(학력미인정)': '0', '무직 및 미상': '0'}",foreign_international_combined;arts_sports_combined;other_special_not_separate,8.0,0.006211180124223602,0.012422360248447204,0.031055900621118012,0.049689440993788817,0.006211180124223602,0.037267080745341616,0.007189580064244105,0.014805073413526253,0.027675353823366226,0.04967000730113658,58.44117647058824,2025.0,3.0,"2023,2024,2025",539.0,175.8,0.785419148098365,False,2025.0,0.009196960620487435,0.00902488087722674,0.008421124875604818,0.012335654990783934,0.024516367732103164,0.022368708050156165,0.042134453228195416,0.043729243918166835,72.35294117647058,21.764705882352942,81.76470588235294,56.529411764705884,65,8,62.35294117647059,170,183,0.9941520467836257,scored
