month,kapt_code,complex_name,sigungu,dong,households,confirmed_households,priced_households,household_coverage,price_coverage,share_3m,share_6m,share_12m,market_cap_krw,partial_cap_krw,per_household_krw,market_cap_1m_krw,small_sample_1m,grade,reason,composition_hash,method_signature,historical_limit,initial_history_short,input_hash,rules_hash,master_hash,run_id,executed_at,kapt_name,bjd_code,sido,sigungu_kapt,eupmyeondong,as4,legal_address,sale_type,codeHeatNm,kaptTarea,kaptDongCnt,total_households,kaptBcompany,kaptAcompany,kaptTel,kaptUrl,codeAptNm,road_address,codeMgrNm,codeHallNm,approval_date,kaptFax,ho_households,kaptMarea,kapt_mparea_60,kapt_mparea_85,kapt_mparea_135,kapt_mparea_136,privArea,kaptTopFloor,ktownFlrNo,kaptBaseFloor,kaptdEcntp,zipcode,codeMgr,kaptMgrCnt,kaptCcompany,codeSec,kaptdScnt,kaptdSecCom,codeClean,kaptdClcnt,codeGarbage,codeDisinf,kaptdDcnt,disposalType,codeStr,kaptdEcapa,codeEcon,codeEmgr,codeFalarm,codeWsupply,codeElev,kaptdEcnt,kaptdPcnt,kaptdPcntu,codeNet,kaptdCccnt,welfareFacility,kaptdWtimebus,subwayLine,subwayStation,kaptdWtimesub,convenientFacility,educationFacility,groundElChargerCnt,undergroundElChargerCnt,useYn
2026-08,A61677608,기비골마을아파트,북구,덕천동,825.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,기비골마을아파트,2632010400,부산광역시,북구,덕천동,,부산광역시 북구 덕천동 814-4 기비골마을아파트,분양,개별난방+기타,59572.74,8,825.0,"(주)한보, (주)동양건설",도시개발공사,0513418183, ,주상복합,부산광역시 북구 만덕1로104번길 29,위탁관리,복도식,19940923,0513418184,829,59519.85,825.0,0.0,0.0,0.0,40941.75,21,21,1,8,46551,위탁관리,5,(주)성아종합관리,위탁관리,6,주)성아종합관리,위탁관리,4,음식물쓰레기종량제,위탁관리,4,분무식,철근콘크리트구조,2200,단일계약,상주선임,P형,기타,위탁관리,8,422,37,무,37,"관리사무소, 노인정, 어린이놀이터",5~10분이내,3호선,,5~10분이내,관공서(부산지방환경청동부출장소) 병원(부민) 대형상가(메가마트),"초등학교(양천,양덕,덕천) 중학교(양덕여,덕천) 고등학교(경혜여) 대학교(부산기능대)",0,0,Y
2026-08,A61681409,부산도시공사 덕천2지구 아파트,북구,덕천동,990.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요; 임대·혼합 또는 분양 범위 미확인,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,부산도시공사 덕천2지구 아파트,2632010400,부산광역시,북구,덕천동,,부산광역시 북구 덕천동 814-1 부산도시공사 덕천2지구 아파트,임대,중앙난방,39369.46,8,990.0,국제종합토건(주),부산도시공사,0513428167, ,아파트,부산광역시 북구 만덕대로155번길 86-9,위탁관리,복도식,19941125,0513428168,990,39272.707,990.0,0.0,0.0,0.0,27135.9,15,15,0,16,46551,위탁관리,9,(주)장천,위탁관리,16,(주)에스코아,위탁관리,4,차량수거방식,위탁관리,4,"분무식,기구부착식",철근콘크리트구조,2050,단일계약,상주선임,R형,부스타방식,위탁관리,16,157,0,무,91,"관리사무소, 노인정, 어린이놀이터, 유치원, 자전거보관소, 기타",5~10분이내,"3호선, 3호선",", ",5~10분이내,관공서(부산지방환경청동부출장소) 병원(부민) 대형상가(메가마트),"초등학교(덕천,양천,양덕) 중학교(양덕여,덕천) 고등학교(경혜여) 대학교(부산기능대)",0,0,Y
2026-08,A61682303,덕천주공1단지아파트,북구,덕천동,1320.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,덕천주공1단지아파트,2632010400,부산광역시,북구,덕천동,,부산광역시 북구 덕천동 802 덕천주공1단지아파트,분양,개별난방,79143.2,10,1320.0,대한주택공사,대한주택공사,0513316453, ,아파트,부산광역시 북구 덕천로 72,위탁관리,복도식,19911030,0513436972,1320,77201.7,1320.0,0.0,0.0,0.0,56397.9,15,15,1,16,46593,위탁관리,7,(주)삼성T.M.S,위탁관리,14,(주)에스코아,위탁관리,4,차량수거방식,위탁관리,3,분무식,철근콘크리트구조,2050,단일계약,상주선임,P형,부스타방식,위탁관리,16,368,0,무,69,"관리사무소, 노인정, 어린이놀이터",10~15분이내,"2호선, 3호선, 부산-김해경전철",,10~15분이내,,,8,0,Y
2026-08,A10024201,리버파크반도유보라,북구,구포동,790.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,리버파크반도유보라,2632010500,부산광역시,북구,구포동,,부산광역시 북구 구포동 1300 리버파크반도유보라,분양,개별난방,116274.52,11,790.0,반도건설,구포9구역주택재개발정비사업조합,0513376994, ,아파트,부산광역시 북구 백양대로 1136,위탁관리,계단식,20210621,0513386994,790,77407.89,291.0,499.0,0.0,0.0,57031.1388,28,28,3,20,46629,위탁관리,6,남부공영(주),위탁관리,6,조은관리시스템,위탁관리,6,음식물쓰레기종량제,자치관리,2,분무식,철골콘크리트구조,5360,단일계약,상주선임,R형,부스타방식,위탁관리,24,5,859,유,264,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소",5분이내,"2호선, 3호선",,5분이내,관공서(구포1동사무소) 병원(구포 성심병원),초등학교(구포초등학교),0,19,Y
2026-08,A61609002,동원로얄듀크비스타,북구,구포동,1079.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,동원로얄듀크비스타,2632010500,부산광역시,북구,구포동,,부산광역시 북구 구포동 1296 동원로얄듀크비스타,분양,개별난방,170269.0,4,1079.0,(주)동원개발,(주)신세기건설,0513342700,www.gdrdv.com,아파트,부산광역시 북구 낙동대로1738번길 10,위탁관리,기타,20140717,0513342702,1079,92141.68,0.0,900.0,179.0,0.0,92141.6781,48,48,4,17,46501,위탁관리,9,남부공영(주),위탁관리,7,(주)한특,위탁관리,10,음식물쓰레기종량제,위탁관리,3,"분무식,기구부착식",철근콘크리트구조,7250,단일계약,상주선임,GR형,부스타방식,위탁관리,17,123,1151,유,218,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5분이내,"2호선, 3호선",,5~10분이내,"관공서(북구청) 병원(구포성심병원,부민병원) 대형상가(뉴코아아울렛) 공원(생태공원) 기타(구포역(KTX))","초등학교(구남,구포) 중학교(가람,구포,구남) 고등학교(백양) 대학교(신라대학교,한국폴리텍대학,부산전문대학,)",0,31,Y
2026-08,A61609206,구포유림노르웨이숲,북구,구포동,1176.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,구포유림노르웨이숲,2632010500,부산광역시,북구,구포동,,부산광역시 북구 구포동 1293 구포유림노르웨이숲,분양,개별난방,154213.31,13,1176.0,유림종합건설(주),유림종합건설(주),0513354112, ,아파트,부산광역시 북구 낙동북로 737,위탁관리,계단식,20050615,0513354113,1176,107343.58,786.0,350.0,40.0,0.0,81530.9064,21,21,0,0,46638,위탁관리,8,(주)하나종합관리,위탁관리,10,(주)비엔에이서비스,위탁관리,11,음식물쓰레기종량제,위탁관리,3,분무식,철근콘크리트구조,3500,단일계약,상주선임,R형,부스타방식,위탁관리,30,166,1057,무,122,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 자전거보관소",5~10분이내,2호선,,,"관공서(구포2동행정복지센터,학생예술문화회관, 솔로몬로파크) 대형상가(하이마트, 탑세일마트) 공원(무장애숲길) 기타(파스꾸찌카페,)","초등학교(신천초등,포천초등) 중학교(구포중, 구남중) 고등학교(성도고,삼정정보고,백양고) 대학교(부산과학기술대학)",17,12,Y
2026-08,A61680705,구포삼정그린코아아파트,북구,구포동,668.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,구포삼정그린코아아파트,2632010500,부산광역시,북구,구포동,,부산광역시 북구 구포동 1095-2 구포삼정그린코아아파트,분양,개별난방,82918.66,7,668.0,삼정주택,삼정,0513383006,gpsj668@in-apt.co.kr,아파트,부산광역시 북구 백양대로1016번길 10,위탁관리,계단식,19990115,0519373006,671,68178.74,272.0,282.0,114.0,0.0,52291.26,21,21,0,17,46637,위탁관리,5,삼성T.M.S,위탁관리,6,(주)경동기업,위탁관리,4,음식물쓰레기종량제,위탁관리,3,분무식,철근콘크리트구조,1800,단일계약,상주선임,P형,고가수조식,위탁관리,17,568,100,유,123,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",5분이내,2호선,,5분이내,"관공서(구포도서관,북구청,북부산등기소) 병원(부민한중병원) 대형상가(lg디지털프라자, 하이마트) 기타(구포역)","초등학교(구남,구포) 중학교(구포,구남) 고등학교(부산정보여)",0,3,Y
2026-08,A61680707,구포현대아파트,북구,구포동,1741.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,구포현대아파트,2632010500,부산광역시,북구,구포동,,부산광역시 북구 구포동 1103-2 구포현대아파트,분양,개별난방,172558.27,16,1741.0,동덕현대,주택조합,0513358191,cafe.naver.com/gupohyundai,아파트,부산광역시 북구 백양대로 1003,위탁관리,혼합식,19940228,0513385644,1741,172558.27,60.0,1681.0,0.0,0.0,134344.32,15,15,1,58,46651,위탁관리,11,(주)우림종합관리,위탁관리,18,(주)비앤에이서비스,위탁관리,15,음식물쓰레기종량제,위탁관리,4,분무식,철근콘크리트구조,3250,단일계약,상주선임,P형,부스타방식,위탁관리,58,601,317,무,185,"관리사무소, 노인정, 어린이놀이터, 유치원",5분이내,2호선,,5분이내,"관공서(구포도서관,북구청,북부산등기소) 병원(한중) 백화점(뉴코아) 대형상가(하이마트)","초등학교(구남,구포) 중학교(구포,구남) 고등학교(부산정보여)",12,13,Y
2026-08,A61273009,부산도시공사 반송영구임대아파트,해운대구,반송동,1050.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요; 임대·혼합 또는 분양 범위 미확인,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,부산도시공사 반송영구임대아파트,2635010100,부산광역시,해운대구,반송동,,부산광역시 해운대구 반송동 880 부산도시공사 반송영구임대아파트,임대,중앙난방,43382.0,7,1050.0,화인건설,부산도시공사,0515424050, ,아파트,부산광역시 해운대구 신반송로 159,위탁관리,복도식,19950214,0515424051,1050,43249.5,1050.0,0.0,0.0,0.0,27972,15,15,0,14,48012,위탁관리,10,(주)주우관리,위탁관리,10,(주)비앤에이서비스,위탁관리,4,차량수거방식,위탁관리,4,"분무식,독이식",철근콘크리트구조,360,단일계약,상주선임,R형,고가수조식,위탁관리,14,161,0,무,66,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 자전거보관소",5~10분이내,4호선,,20분초과,관공서(반송2동사무소) 병원(현빈한의원),초등학교(운봉초등학교),0,0,Y
2026-08,A61273306,벽산삼협한솔,해운대구,반송동,764.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,벽산삼협한솔,2635010100,부산광역시,해운대구,반송동,,부산광역시 해운대구 반송동 892 벽산삼협한솔,분양,개별난방,63514.805,6,764.0,"벽산,삼협건설",한솔,0515438733, ,아파트,부산광역시 해운대구 신반송로 29,위탁관리,계단식,19970530,0515438734,764,60608.12,764.0,0.0,0.0,0.0,45775.824,24,24,1,17,48008,위탁관리,6,(주)HM우성,위탁관리,4,(주)한특,위탁관리,4,음식물쓰레기종량제,위탁관리,3,분무식,철근콘크리트구조,2500,단일계약,상주선임,R형,고가수조식,위탁관리,17,356,121,무,128,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 자전거보관소",5~10분이내,4호선,,15~20분이내,관공서(반송2동사무소) 병원(강대식내과의원),초등학교(송운초등학교) 중학교(반송중학교),0,14,Y
2026-08,A61273507,반송삼한2차,해운대구,반송동,848.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,반송삼한2차,2635010100,부산광역시,해운대구,반송동,,부산광역시 해운대구 반송동 872 반송삼한2차,분양,개별난방,84662.4,3,848.0,삼한주택,삼한주택,0515421596, ,아파트,부산광역시 해운대구 신반송로 102,위탁관리,계단식,19971124,0515421597,849,76234.75,598.0,250.0,0.0,0.0,57069.16,25,25,0,17,48012,위탁관리,6,(주)에이치엠 우성,위탁관리,6,(주)비앤에이서비스,위탁관리,5,차량수거방식,위탁관리,3,분무식,철근콘크리트구조,2500,단일계약,상주선임,R형,부스타방식,위탁관리,17,619,177,무,86,"관리사무소, 노인정, 어린이놀이터, 유치원, 기타",5~10분이내,4호선,,10~15분이내,관공서(반송2동사무소),초등학교(운봉초등학교) 대학교(영산대학교),0,14,Y
2026-08,A61273609,부산반송주공,해운대구,반송동,1710.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요; 임대·혼합 또는 분양 범위 미확인,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,부산반송주공,2635010100,부산광역시,해운대구,반송동,,부산광역시 해운대구 반송동 77 부산반송주공,임대,중앙난방,78906.0,7,1710.0,한국토지주택공사,한국토지주택공사,0515427784,325120@kohom.or.kr,아파트,부산광역시 해운대구 신반송로 200,자치관리,복도식,19911224,0515431972,1710,71468.7,1710.0,0.0,0.0,0.0,47360.7,15,15,0,24,48010,자치관리,11,주택관리공단,위탁관리,12,명가종합관리,위탁관리,2,음식물쓰레기종량제,위탁관리,3,분무식,철근콘크리트구조,2550,단일계약,상주선임,R형,부스타방식,위탁관리,24,270,0,무,84,"관리사무소, 노인정, 어린이놀이터, 기타",5~10분이내,4호선,,5~10분이내,관공서(반송2동사무소) 병원(해인의원) 대형상가(LG하이프라자),초등학교(운봉초등학교),0,0,Y
2026-08,A61280805,삼한그린타운1차아파트,해운대구,반송동,560.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,삼한그린타운1차아파트,2635010100,부산광역시,해운대구,반송동,,부산광역시 해운대구 반송동 888 삼한그린타운1차아파트,분양,개별난방,69718.4,6,560.0,삼한주택,삼한주택,0515438852,www.hebibi.com/48,아파트,부산광역시 해운대구 신반송로 171,위탁관리,계단식,19950124,0515433100,560,59239.656,0.0,560.0,0.0,0.0,47527.2,20,20,1,15,48009,위탁관리,4,(주)명건,위탁관리,4,(주)명건,위탁관리,5,기타,위탁관리,4,분무식,철근콘크리트구조,450,기타,위탁선임,P형,부스타방식,위탁관리,15,173,308,무,78,"관리사무소, 노인정, 어린이놀이터, 휴게시설",5~10분이내,4호선,,15~20분이내,관공서(반송2동사무소) 병원(현빈한의원),초등학교(운봉초등학교),10,4,Y
2026-08,A10022405,드파인센텀아파트,해운대구,반여동,750.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요; 임대·혼합 또는 분양 범위 미확인,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,드파인센텀아파트,2635010300,부산광역시,해운대구,반여동,,부산광역시 해운대구 반여동 1349 드파인센텀아파트,혼합,개별난방,110253.0,8,0.0,sk에코플랜,반여1의2구역 주택재개발정비사업조합,0515243001, ,아파트,부산광역시 해운대구 선수촌로 30,위탁관리,계단식,20240627,0515243002,750,70723.555,0.0,0.0,0.0,0.0,53226.812,28,28,2,0,,위탁관리,6,(주)하나종합관리,위탁관리,,(주)에스원,위탁관리,9,거점장비수거방식,위탁관리,3,분무식,철골철근콘크리트구조,1000,종합계약,상주선임,GR형,부스타방식,위탁관리,20,0,920,유,450,"관리사무소, 노인정, 보육시설, 문고, 주민공동시설, 어린이놀이터, 휴게시설, 커뮤니티공간, 자전거보관소, 기타",5~10분이내,동해선,,5~10분이내,,,0,56,Y
2026-08,A10023647,센텀KCC스위첸아파트,해운대구,반여동,638.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,센텀KCC스위첸아파트,2635010300,부산광역시,해운대구,반여동,,부산광역시 해운대구 반여동 1316 센텀KCC스위첸아파트,분양,개별난방+기타,96335.0,8,638.0,KCC건설(주),반여1-1구역 주택제개발정비사업조합,0515322006, ,아파트,부산광역시 해운대구 반여로 42,위탁관리,계단식,20220829,0515322007,638,67783.43,59.0,535.0,44.0,0.0,51385.37,28,28,2,17,48042,위탁관리,6,(주)주우관리,위탁관리,4,(주)하나종합관리,위탁관리,6,음식물쓰레기종량제,위탁관리,3,분무식,철골철근콘크리트구조,3300,단일계약,상주선임,R형,부스타방식,위탁관리,17,19,713,유,219,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 휴게시설, 유치원, 커뮤니티공간, 자전거보관소, 기타",10~15분이내,동해선,,10~15분이내,관공서(반여1동 동사무소) 병원(대동병원) 백화점(신세계백화점 센텀시티점) 대형상가(홈플러스),초등학교(무정초등학교) 중학교(인지중학교) 고등학교(센텀고등학교),14,4,Y
2026-08,A10024249,센텀트루엘 아파트,해운대구,반여동,531.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,센텀트루엘 아파트,2635010300,부산광역시,해운대구,반여동,,부산광역시 해운대구 반여동 1676 센텀트루엘 아파트,분양,개별난방,75460.78,7,531.0,(주)일성건설,진모E&C,0515242007,centumtruel.aptner.com,아파트,부산광역시 해운대구 삼어로133번나길 17,위탁관리,기타,20190725,0515245002,531,53151.324,211.0,320.0,0.0,0.0,38326.6168,29,29,0,0,48045,위탁관리,5,(주)디이씨오,위탁관리,4,(주)에스원,위탁관리,4,음식물쓰레기종량제,위탁관리,3,분무식,철근콘크리트구조,3450,단일계약,상주선임,GR형,부스타방식,위탁관리,15,52,557,유,135,"관리사무소, 노인정, 보육시설, 주민공동시설, 어린이놀이터, 커뮤니티공간, 자전거보관소",5분이내,,,,관공서(반여4동 주민센터) 병원(센텀내과) 공원(명장공원),초등학교(삼어초등학교) 중학교(반안중학교) 고등학교(반여고등학교),3,40,Y
2026-08,A61206110,센텀롯데캐슬3차,해운대구,반여동,517.0,0,0,0.0,0.0,0.0,0.0,0.0,,,,,True,산정 불완전,평형별 세대수 보완 필요,c38eb7731a2edbf2c405dc922468ded84aa651100a03e86668e60fb8b6b0b8e7,[],현재 확보 자료로 재구성한 과거 추정치; 과거 세대 구성 미확인,False,555b475dcef496b2254b825ba10b0724d7994196dba4c4e18f34e7f5aa4db599,54cb25d3544257419c8c9faa1ee168a8848dbea69689888cc0985fdd2c7a4797,5fb6c1e071a73763f6eb52e67a11f05f6d609819ae4f39c925745faf40f5b4fd,8b30a9aec44c70f7b04a7800,2026-09-17T13:53:18.573481+09:00,센텀롯데캐슬3차,2635010300,부산광역시,해운대구,반여동,,부산광역시 해운대구 반여동 1641 센텀롯데캐슬3차,분양,개별난방,50266.68,4,517.0,롯데건설(주),롯데건설(주),0515218851, ,아파트,부산광역시 해운대구 반여로 83,위탁관리,계단식,20051202,0515218852,517,50266.68,228.0,289.0,0.0,0.0,38189.9778,29,29,0,11,48039,위탁관리,5,(주)삼성T.M.S,위탁관리,3,(주)듀델코리아,위탁관리,4,음식물쓰레기종량제,위탁관리,4,,철근콘크리트구조,1400,단일계약,상주선임,R형,부스타방식,위탁관리,22,259,258,무,60,"관리사무소, 노인정, 보육시설, 어린이놀이터, 유치원",5분이내,,,10~15분이내,"관공서(반여1동사무소) 병원(권순완소아과의원) 대형상가(탑마트,홈플러스,롯데마트)","초등학교(장산초등학교, 무정초등학교) 중학교(인지중학교, 장산중학교) 고등학교(반여고등학교)",15,11,Y
